date,Volume,VWAP,Open,Close,High,Low,Trades,SMA_20,SMA_50,SMA_100
2023-11-30,526246630.0,46.9674,48.024,46.77,48.11,46.422,677681,47.7918,45.07902,
2023-12-01,369317010.0,46.7447,46.525,46.765,47.2,46.187,537777,47.954750000000004,45.19398,
2023-12-04,437543440.0,45.4364,46.077,45.51,46.077,45.01,689957,47.980000000000004,45.27197999999999,
2023-12-05,371717620.0,46.1555,45.466,46.566,46.6,45.271,546191,48.02075000000001,45.35886000000001,
2023-12-06,380589550.0,46.2359,47.2145,45.503,47.387,45.412,544947,47.998149999999995,45.43070000000001,
2023-12-07,350822550.0,46.2735,45.7,46.596,46.629,45.604,470830,47.99925,45.51326,
2023-12-08,359223700.0,47.3927,46.595,47.506,47.7409,46.55,516810,48.027049999999996,45.6016,
2023-12-11,509728090.0,46.5326,47.491,46.627,47.531,45.83,699983,47.941649999999996,45.66416,
2023-12-12,372386860.0,47.1444,46.046,47.657,47.666,46.046,508848,47.893499999999996,45.72166,
2023-12-13,447791860.0,48.1782,47.629,48.088,48.594,47.608,575015,47.8151,45.81308,
2023-12-14,391231740.0,48.1291,48.39,48.35,48.67,47.422,557230,47.7882,45.89926,
2023-12-15,479947580.0,48.9407,48.194,48.89,49.404,48.12,562042,47.758700000000005,45.9833,
2023-12-18,412587170.0,49.8976,49.4,50.077,50.433,49.15,623084,47.797650000000004,46.0696,
2023-12-19,464444460.0,49.3148,49.424,49.604,49.7,48.895,640965,47.757400000000004,46.156220000000005,
2023-12-20,397894390.0,49.1798,49.655,48.111,49.999,48.098,549005,47.665749999999996,46.20248000000001,
2023-12-21,300425350.0,48.7442,48.811,48.99,49.095,48.419,430621,47.679449999999996,46.24616,
2023-12-22,252506760.0,48.9787,49.195,48.83,49.383,48.467,383378,47.732150000000004,46.28386,
2023-12-26,244199520.0,49.3568,48.968,49.279,49.6,48.96,353288,47.784,46.360220000000005,
2023-12-27,233647980.0,49.3587,49.511,49.417,49.68,49.085,336998,47.863800000000005,46.42666,
2023-12-28,246587480.0,49.6423,49.643,49.522,49.884,49.412,371343,47.932900000000004,46.53834,
2023-12-29,389293300.0,49.5198,49.813,49.522,49.997,48.751,520969,48.070499999999996,46.68486,
2024-01-02,411254220.0,48.0662,49.244,48.168,49.295,47.595,680132,48.14065,46.8062,
2024-01-03,320896170.0,47.6677,47.485,47.569,48.1841,47.32,493457,48.2436,46.929840000000006,
2024-01-04,306534890.0,48.0897,47.767,47.998,48.5,47.508,454827,48.3152,47.030300000000004,
2024-01-05,415039270.0,49.0195,48.462,49.097,49.547,48.306,556258,48.4949,47.138980000000004,
2024-01-08,642509900.0,51.3375,49.512,52.253,52.275,49.479,946945,48.777750000000005,47.34846,
2024-01-09,773100060.0,53.1156,52.401,53.14,54.325,51.69,1005779,49.059450000000005,47.60474,
2024-01-10,533795760.0,54.1639,53.616,54.35,54.6,53.489,751758,49.4456,47.88174,
2024-01-11,596758770.0,54.5997,54.999,54.822,55.346,53.56,814182,49.80385,48.15496,
2024-01-12,352993600.0,54.6707,54.62,54.71,54.97,54.3301,487145,50.134949999999996,48.43356,
2024-01-16,449579730.0,56.1219,55.018,56.382,56.835,54.9,686944,50.53655,48.7147,
2024-01-17,474394440.0,55.6716,56.347,56.053,56.4707,54.74,665715,50.8947,48.96564,
2024-01-18,491650360.0,57.0793,57.26,57.107,57.6,56.107,722052,51.2462,49.20768,
2024-01-19,543501480.0,58.5409,57.989,59.491,59.5,57.225,807789,51.740550000000006,49.482479999999995,
2024-01-22,452954630.0,59.7767,60.049,59.654,60.331,59.07,746833,52.3177,49.75646,
2024-01-23,294654450.0,59.4725,59.57,59.873,59.91,58.585,506527,52.861850000000004,50.022439999999996,
2024-01-24,560270760.0,61.7176,60.304,61.362,62.849,59.938,880163,53.48845,50.310680000000005,
2024-01-25,482776840.0,61.9052,62.35,61.617,62.719,60.85,772973,54.10535,50.57632,
2024-01-26,390308590.0,61.1516,60.96,61.031,61.783,60.573,606912,54.68605,50.824540000000006,
2024-01-29,348732980.0,61.8645,61.232,62.465,62.489,60.907,565953,55.3332,51.08072,
